BOGOTA;ARMENIA;GIRARDOT;CCFC;Rio Bogota;Categoria II;16700;6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;CCFC;Rio Bogota;Categoria III;14600;6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;CCFC;Rio Bogota;Categoria IV;19300;6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;CCFC;Rio Bogota;Categoria V;32700;6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;CCFC;Rio Bogota;Categoria VI;44100;6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;CCFC;Rio Bogota;Categoria VII;47700;6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria I;16700; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria II;20000;6 h 21 mn;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria III;20000; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria IV;22900; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria V;66200;6 h 21 mn;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria VI;91000; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Mondo�edo;Categoria VII;104000; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria I;15500; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria II;17400; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria III;20000; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria IV;26900; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria V;57700; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria VI;75200; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;San pedro;Categoria VII;87000; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Categoria I;12600; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Categoria II;14200; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Categoria III;16200; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Categoria IV;21400; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Caegoria V;31100; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Categoria VI;41600; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;DEVISAB;Pubenza;Categoria VII;47500; 6 h 21 min;285;Si
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria I;12000; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria II;13100; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria III;12000; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria IV;15600; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria V;31700; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria VI;42200; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Chicoral;Categoria VII;46600; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Gualanday;Categoria I;11000; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Gualanday;Categoria II;12900; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Gualanday;Categoria III;30700; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Gualanday;Categoria IV;41300; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Gualanday;Categoria V;45500; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Cocora;Categoria I;14200; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Cocora;Categoria II;15500; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Cocora;Categoria III;35900; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Cocora;Categoria IV;47800; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;APPGICA;Cocora;Categoria V;52800; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;PEAJES NACIONALES;Tunel de la linea - Portal Bermell�n;Categoria I;10600; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;PEAJES NACIONALES;Tunel de la linea - Portal Bermell�n;Categoria II;11900; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;PEAJES NACIONALES;Tunel de la linea - Portal Bermell�n;Categoria III;24500; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;PEAJES NACIONALES;Tunel de la linea - Portal Bermell�n;Categoria IV;31200; 6 h 21 min;285;SI
BOGOTA;ARMENIA;GIRARDOT;PEAJES NACIONALES;Tunel de la linea - Portal Bermell�n;Categoria V;35300; 6 h 21 min;285;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria I;13800;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria II;19600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria III;16500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria IV;21900;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria V;38300;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria VI;51200;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria VII;56300;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria I;12800;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria II;16600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria III;40800;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria IV;49200;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria V;56500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;PEAJES NACIONALES;Bicentenario;Categoria I;11400;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;PEAJES NACIONALES;Bicentenario;Categoria II;14800;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;PEAJES NACIONALES;Bicentenario;Categoria III;34500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;PEAJES NACIONALES;Bicentenario;Categoria IV;41800;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;PEAJES NACIONALES;Bicentenario;Categoria V;48500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria I;13700;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria II;14600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria III;15200;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria IV;15900;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria V;33500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria VI;45900;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;ALTERNATIVAS VIALES;Honda;Categoria VII;49700;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria I;14600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria II;17500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria III;17500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria IV;17500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria V;42600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria VI;53200;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Pavas;Categoria VII;61600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria I;16100;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria II;21300;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria III;21300;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria IV;21300;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria V;52500;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria VI;69600;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTA DEL CAFE;Tarapaca II;Categoria VII;77700;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTADELCAFE;Circasia;Categoria I;19200;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTADELCAFE;Circasia;Categoria II;24400;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTADELCAFE;Circasia;Categoria III;24400;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTADELCAFE;Circasia;Categoria IV;59200;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTADELCAFE;Circasia;Categoria V;72700;9 h 24 min;385;SI
BOGOTA;ARMENIA;VILLETA;AUTOPISTADELCAFE;Circasia;Categoria VI;80900;9 h 24 min;385;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria I;11100;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria II;19200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria III;12500;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria IV;27800;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria V;42100;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria VI;54000;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;ACCENORTE SAS;Andes;Categoria VII;59900;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Casablanca;Categoria I;10500;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Casablanca;Categoria II;11300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Casablanca;Categoria III;29200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Casablanca;Categoria IV;36200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Casablanca;Categoria V;42300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria I;10500;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria II;11300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria III;29200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria IV;36200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria V;42300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria I;10500;9 h 00 min;389;NO
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria II;11300;9 h 00 min;389;NO
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria III;29200;9 h 00 min;389;NO
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria IV;36200;9 h 00 min;389;NO
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria V;42300;9 h 00 min;389;NO
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Curit�;Categoria I;10500;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Curit�;Categoria II;11300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Curit�;Categoria III;29200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Curit�;Categoria IV;36200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Curit�;Categoria V;42300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Los Curos;Categoria I;10500;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Los Curos;Categoria II;11300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Los Curos;Categoria III;29200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Los Curos;Categoria IV;36200;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Zipaquira;PEAJES NACIONALES;Los Curos;Categoria V;42300;9 h 00 min;389;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria I;11100;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria II;19200;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria III;12500;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria IV;27800;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria V;42100;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria VI;54000;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;ACCENORTE SAS;Andes;Categoria VII;59900;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Roble;Categoria I;10300;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Roble;Categoria II;11400;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Roble;Categoria III;29300;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Roble;Categoria IV;36200;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Roble;Categoria V;42600;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Albarrac�n;Categoria I;10300;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Albarrac�n;Categoria II;11400;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Albarrac�n;Categoria III;29300;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Albarrac�n;Categoria IV;36200;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;CONCESION BTS;Albarrac�n;Categoria V;42600;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Oiba;Categoria I;10500;8 h 50 min;426;NO
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Oiba;Categoria II;11300;8 h 50 min;426;NO
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Oiba;Categoria III;29200;8 h 50 min;426;NO
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Oiba;Categoria IV;36200;8 h 50 min;426;NO
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Oiba;Categoria V;42300;8 h 50 min;426;NO
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Los Curos;Categoria I;10500;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Los Curos;Categoria II;11300;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Los Curos;Categoria III;29200;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Los Curos;Categoria IV;36200;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;Tocancipa;PEAJES NACIONALES;Los Curos;Categoria V;42300;8 h 50 min;426;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria I;13800;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria II;19600;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria III;16500;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria IV;21900;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria V;38300;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria VI;51200;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Siberia;Categoria VII;56300;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria I;12800;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria II;16600;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria III;40800;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria IV;49200;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;SABANA DE OCCIDENTE;Caiquero;Categoria V;56500;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;PEAJES NACIONALES;El koran;Categoria I;16500;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;PEAJES NACIONALES;El koran;Categoria II;23000;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;PEAJES NACIONALES;El koran;Categoria III;32300;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;PEAJES NACIONALES;El koran;Categoria IV;32300;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;PEAJES NACIONALES;El koran;Categoria V;98900;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;PEAJES NACIONALES;El koran;Categoria VI;83400;9 h 06 min;509;SI
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Zambito;Categoria I;13500;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Zambito;Categoria II;17000;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Zambito;Categoria III;39500;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Zambito;Categoria IV;47300;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Zambito;Categoria V;55600;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Aguas negras;Categoria I;13500;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Aguas negras;Categoria II;17000;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Aguas negras;Categoria III;39500;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Aguas negras;Categoria IV;47300;9 h 06 min;509;NO
BOGOTA;BUCARAMANGA;VILLETA;AUTOPISTA MAGADALENA MEDIO;Aguas negras;Categoria V;55600;9 h 06 min;509;NO
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria I;11100;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria II;19200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria III;12500;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria IV;27800;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria V;42100;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria VI;54000;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;ACCENORTE SAS;Andes;Categoria VII;59900;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;CONCESION BTS;Roble;Categoria I;10300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;CONCESION BTS;Roble;Categoria II;11400;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;CONCESION BTS;Roble;Categoria III;29300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;CONCESION BTS;Roble;Categoria IV;36200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;CONCESION BTS;Roble;Categoria V;42600;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;PEAJES NACIONALES;Arcabuco;Categoria I;10600;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;PEAJES NACIONALES;Arcabuco;Categoria II;11400;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;PEAJES NACIONALES;Arcabuco;Categoria III;24300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;PEAJES NACIONALES;Arcabuco;Categoria IV;30900;7 h 05 min;349;SI
BOGOTA;BARICHARA;Tocancipa;PEAJES NACIONALES;Arcabuco;Categoria V;34700;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria I;11100;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria II;19200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria III;12500;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria IV;27800;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria V;42100;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria VI;54000;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;ACCENORTE SAS;Andes;Categoria VII;59900;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Casa blanca;Categoria I;10500;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Casa blanca;Categoria II;11300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Casa blanca;Categoria III;29200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Casa blanca;Categoria IV;36200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Casa blanca;Categoria V;42300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria I;10500;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria II;11300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria III;29200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria IV;36200;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Saboy�;Categoria V;42300;7 h 05 min;349;SI
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria I;10500;7 h 05 min;349;NO
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria II;11300;7 h 05 min;349;NO
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria III;29200;7 h 05 min;349;NO
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria IV;36200;7 h 05 min;349;NO
BOGOTA;BARICHARA;Zipaquira;PEAJES NACIONALES;Oiba;Categoria V;42300;7 h 05 min;349;NO
BOGOTA;BARICHARA;EL ROSAL;SABANA DE OCCIDENTE;Siberia;Categoria I;13800;7 h 05 min;349;SI
BOGOTA;BARICHARA;EL ROSAL;SABANA DE OCCIDENTE;Siberia;Categoria II;19600;7 h 05 min;349;SI
BOGOTA;BARICHARA;EL ROSAL;SABANA DE OCCIDENTE;Siberia;Categoria III;16500;7 h 05 min;349;SI
BOGOTA;BARICHARA;EL ROSAL;SABANA DE OCCIDENTE;Siberia;Categoria IV;21900;7 h 05 min;349;SI
BOGOTA;BARICHARA;EL ROSAL;SABANA DE OCCIDENTE;Siberia;Categoria V;38300;7 h 05 min;349;SI
BOGOTA;BARICHARA;EL ROSAL;SABANA DE OCCIDENTE;Siberia;Categoria VI;51200;7 h 05 min;349;SI
